capacity,current_occupancy,occupancy_rate,empty_beds,is_full,food_needed,water_required,kits_per_person,volunteers_per_person,medical_kits,volunteers_required
90,54,0.6,36,0,540,741,0.6550628385019338,0.26600827929791443,37,15
237,123,0.5189873417721519,114,0,741,1064,0.7452576609681527,0.34784498206249614,92,42
671,487,0.7257824143070045,184,0,3961,4823,0.7750382841115642,0.5124327567847108,378,249
125,107,0.856,18,0,1084,1232,0.6191409155036008,0.29984687517841413,64,32
795,217,0.2729559748427673,578,0,1990,2276,0.7690986433611648,0.5940864022092518,169,130
448,253,0.5647321428571429,195,0,1739,2340,0.733380254170944,0.3831662335421129,181,94
536,442,0.8246268656716418,94,0,3325,3777,0.8558214181225818,0.2786235148886616,378,123
67,52,0.7761194029850746,15,0,325,469,0.567058638540612,0.5032776614415343,30,27
202,54,0.26732673267326734,148,0,555,742,0.8788596150670741,0.28280178933873046,51,14
460,207,0.45,253,0,1803,2628,0.5610892882508532,0.3750621520674725,115,75
201,137,0.681592039800995,64,0,945,1605,0.8407530443946767,0.5068636299043753,116,69
380,99,0.26052631578947366,281,0,645,1288,0.74788670550524,0.4926691396869719,71,48
953,249,0.26128016789087094,704,0,2417,2313,0.7170944826210979,0.4157636928803151,174,102
725,584,0.8055172413793104,141,0,5463,5332,0.6568123938623407,0.35448829159624107,381,206
874,697,0.7974828375286042,177,0,7551,9642,0.6102592596085995,0.28902407029524985,423,203
976,569,0.5829918032786885,407,0,5086,4651,0.6729978205057652,0.4445355403166189,382,254
496,64,0.12903225806451613,432,0,511,737,0.5874866243195099,0.2964951706838711,40,19
953,33,0.03462749213011543,920,0,274,439,0.8787770910689876,0.3234355805844773,27,11
828,38,0.04589371980676329,790,0,296,460,0.8931937127290279,0.2738092989822176,34,11
883,634,0.7180067950169875,249,0,6686,5879,0.5752158169314274,0.4644569125982895,363,294
540,136,0.2518518518518518,404,0,1198,1761,0.8674974061514529,0.42131247114038595,115,57
813,547,0.6728167281672817,266,0,5859,4395,0.6237610386438048,0.39056386985481534,341,213
153,101,0.6601307189542484,52,0,1010,883,0.7544581740429422,0.5960748470831432,74,59
519,101,0.19460500963391136,418,0,906,1133,0.6802793966832155,0.5336617189352629,71,55
610,460,0.7540983606557377,150,0,3946,5248,0.6323198952428654,0.30240673374953947,291,141
784,772,0.9846938775510204,12,0,5465,7638,0.574396143557607,0.49720743413916146,441,384
785,599,0.7630573248407644,186,0,4311,5165,0.8703347540632147,0.3468768100443532,524,207
602,322,0.5348837209302325,280,0,3428,3043,0.8789986454912209,0.5481619601874328,283,175
88,53,0.6022727272727273,35,0,358,684,0.6002281905879434,0.5930628305243671,32,31
650,364,0.56,286,0,2503,4104,0.8750033761966489,0.5297965586463651,318,191
690,31,0.04492753623188406,659,0,238,396,0.5963435281772295,0.43088068179188715,17,13
998,221,0.22144288577154309,777,0,1611,2999,0.6259665462644464,0.5197459113042362,140,115
237,167,0.7046413502109705,70,0,1070,1622,0.8656297023608863,0.5585632743020698,143,93
483,54,0.11180124223602485,429,0,510,730,0.6448081321616418,0.35031356014838433,31,19
510,53,0.10392156862745099,457,0,389,690,0.8399410700098249,0.35018726227113517,41,17
508,57,0.11220472440944881,451,0,501,585,0.7637419441570319,0.3959609598854503,45,22
482,296,0.6141078838174274,186,0,2057,2641,0.6717623717849683,0.4420867293884181,200,130
952,400,0.42016806722689076,552,0,4108,5568,0.6802594814646918,0.3652036321835646,272,145
507,298,0.5877712031558185,209,0,2914,3896,0.8681254435190072,0.3822067082766325,263,113
723,327,0.45228215767634855,396,0,2765,3954,0.5554382859688808,0.5678401563980773,176,184
653,486,0.7442572741194488,167,0,2977,4684,0.80574922944514,0.35297100039308743,388,170
403,102,0.2531017369727047,301,0,747,1381,0.6065171629544555,0.5892603543453683,65,59
346,177,0.5115606936416185,169,0,1621,2354,0.6687747723966857,0.5424054799893978,116,95
519,465,0.8959537572254336,54,0,4510,4263,0.744540051839925,0.3340770258095579,348,156
62,39,0.6290322580645161,23,0,347,487,0.8280471822434229,0.5796985549520104,33,21
783,766,0.9782886334610472,17,0,8046,8805,0.7572919634219267,0.4526928876431915,578,345
419,212,0.5059665871121718,207,0,1420,2475,0.7734719201030686,0.30294660720292954,161,65
521,391,0.7504798464491362,130,0,4286,3422,0.778076019957495,0.5405486808643638,303,212
629,139,0.22098569157392686,490,0,1184,1903,0.6399870832134508,0.5561656654108171,88,74
899,384,0.4271412680756396,515,0,3947,4438,0.6671573283976014,0.37366460564639514,255,143
613,332,0.5415986949429038,281,0,2398,2740,0.7014403999967196,0.5587608801223782,235,185
772,209,0.2707253886010363,563,0,1698,2826,0.6990997619110567,0.5663036413057596,147,118
560,48,0.08571428571428572,512,0,405,496,0.6477341544134708,0.5709439010474922,32,26
247,128,0.5182186234817814,119,0,1121,1421,0.7359623356643538,0.4832924101733185,94,62
811,565,0.6966707768187423,246,0,5076,5645,0.8880492920145852,0.46771271987604535,499,264
642,408,0.6355140186915887,234,0,4357,5143,0.8461633579071602,0.4569490048037098,343,186
404,300,0.7425742574257426,104,0,2976,2990,0.6370017667858217,0.3034236079823085,188,91
900,553,0.6144444444444445,347,0,5447,4661,0.7844652643858918,0.5573581515922073,430,308
727,387,0.53232462173315,340,0,3842,5275,0.6906608587723773,0.5163472695041789,271,198
594,568,0.9562289562289562,26,0,5089,6243,0.7136157456834344,0.38688822428706826,406,221
495,340,0.6868686868686869,155,0,2328,4380,0.5544087942369783,0.3313069399776606,188,111
186,58,0.3118279569892473,128,0,511,713,0.8573221882917945,0.39199305164731457,53,22
612,345,0.5637254901960784,267,0,3038,4068,0.8812402165380779,0.4297662581141048,305,149
965,414,0.42901554404145076,551,0,2631,5714,0.7533570361213315,0.4340477888032672,308,179
322,227,0.7049689440993789,95,0,1771,2660,0.7828011613203081,0.5578885374763447,177,124
750,306,0.408,444,0,2375,3476,0.6676201222394256,0.515534392484439,208,157
327,112,0.3425076452599388,215,0,803,1392,0.7154773788130872,0.5729164709053023,78,63
942,565,0.5997876857749469,377,0,5150,4715,0.8773272569467176,0.42247013057385385,500,238
533,387,0.726078799249531,146,0,2584,4305,0.6065225424468053,0.5696225373856076,230,219
746,477,0.6394101876675603,269,0,3660,4057,0.6233866080642999,0.5132153677727156,297,245
841,223,0.26516052318668254,618,0,1393,3085,0.6450689260427871,0.5628119081162164,143,125
338,55,0.16272189349112426,283,0,445,465,0.5952096116625681,0.3964337980452916,32,21
301,69,0.2292358803986711,232,0,534,627,0.6098669973340818,0.2970013946861061,39,19
610,291,0.47704918032786886,319,0,3031,3508,0.7147247823124129,0.4265953903693471,209,124
756,370,0.4894179894179894,386,0,3029,4703,0.7016477384080959,0.34711979994335207,258,128
401,211,0.5261845386533666,190,0,1766,1762,0.5809761696423777,0.5195599602728074,126,109
461,90,0.19522776572668113,371,0,815,976,0.7262799101466442,0.4672382798712472,67,43
315,78,0.24761904761904763,237,0,543,677,0.7878224390633768,0.5276645325226952,64,40
209,71,0.3397129186602871,138,0,499,950,0.7471944572363842,0.3356268274435738,54,22
531,398,0.7495291902071564,133,0,2721,5568,0.8350334133613055,0.5895104829422344,328,233
93,44,0.4731182795698925,49,0,308,558,0.885457292327658,0.5711393763841794,41,24
979,667,0.6813074565883555,312,0,6276,6353,0.5978541522266612,0.5455398962216578,400,364
71,34,0.4788732394366197,37,0,268,324,0.592851653679224,0.3277312068084159,22,12
972,676,0.6954732510288066,296,0,4473,6354,0.7327124787444647,0.5497619731756517,497,373
152,142,0.9342105263157895,10,0,1393,1918,0.7707791863825708,0.32718509245334165,108,47
112,44,0.39285714285714285,68,0,487,583,0.7811692882987789,0.33440595527085787,35,14
158,127,0.8037974683544303,31,0,1175,1425,0.7603157362519439,0.45416406580500446,97,57
570,424,0.743859649122807,146,0,3499,3729,0.7613720413321032,0.2743539465826425,323,116
116,92,0.7931034482758621,24,0,720,784,0.68360251575192,0.5734187927001171,61,55
592,187,0.3158783783783784,405,0,1879,2087,0.6636112008584005,0.47977568627088724,121,89
686,479,0.6982507288629738,207,0,5181,5311,0.6077397856305548,0.4656182132497258,290,221
189,42,0.2222222222222222,147,0,433,555,0.7479616085650446,0.43532361403295966,30,18
541,447,0.8262476894639557,94,0,4021,3607,0.8894954207352226,0.5438847191056543,397,242
666,293,0.43993993993993996,373,0,1801,3666,0.6207507770617462,0.33131666474222327,181,95
791,188,0.23767383059418457,603,0,1139,2151,0.8477540106199832,0.3812793213181672,159,72
265,158,0.5962264150943396,107,0,968,1898,0.6591521350399515,0.5599048610574269,102,88
932,374,0.4012875536480687,558,0,2578,4513,0.6641938791555041,0.2918824319553513,248,108
668,457,0.6841317365269461,211,0,4870,5221,0.8208439679487407,0.5027948076916944,375,227
920,698,0.758695652173913,222,0,5544,8442,0.5736885289879243,0.447999365663304,402,311
378,168,0.4444444444444444,210,0,1028,2034,0.6749163438920205,0.5788342921723479,112,95
482,120,0.24896265560165975,362,0,1094,1243,0.6010288526348271,0.27362984687501174,69,34
972,782,0.8045267489711934,190,0,7784,8761,0.7618860677747277,0.28609253472224355,596,222
634,570,0.8990536277602523,64,0,3768,4800,0.7872755495893827,0.5192317914361184,447,296
902,823,0.9124168514412417,79,0,6817,9500,0.7434341971096081,0.49681434041278366,611,407
170,108,0.6352941176470588,62,0,748,1275,0.8043456205214569,0.2710684024549224,85,29
673,338,0.5022288261515602,335,0,2231,4239,0.8901031830015314,0.40513139962227773,301,136
532,452,0.849624060150376,80,0,3076,5987,0.8607917893839274,0.48452998068437325,388,218
211,88,0.41706161137440756,123,0,935,1055,0.6236093482610132,0.5464922616753598,51,47
937,340,0.3628601921024546,597,0,3426,3616,0.8827568711147151,0.3312889441487693,299,114
788,659,0.8362944162436549,129,0,5615,7159,0.7545140721485353,0.3912861478399964,494,258
576,321,0.5572916666666666,255,0,3145,3864,0.7117010035383309,0.3030971697599734,222,96
835,271,0.32455089820359284,564,0,1645,2567,0.7736003875411125,0.5871189369226026,213,158
396,120,0.30303030303030304,276,0,811,981,0.8093854486464475,0.42265110926922944,95,48
559,208,0.37209302325581395,351,0,1950,2085,0.7877403432379367,0.5153569255554822,164,106
134,128,0.9552238805970149,6,0,1299,1124,0.858708091935687,0.3644469268892388,112,47
522,171,0.3275862068965517,351,0,1255,1553,0.6863254694219849,0.38471300021600496,118,65
846,544,0.6430260047281324,302,0,4466,6047,0.8407319764266206,0.4351787986856042,457,236
852,560,0.6572769953051644,292,0,5337,7473,0.6351716812079339,0.5133007693782052,356,288
483,248,0.5134575569358178,235,0,1492,2728,0.7600437781566898,0.325768524442958,191,80
643,224,0.3483670295489891,419,0,2162,3130,0.8607608080659448,0.39797350448437485,191,90
53,32,0.6037735849056604,21,0,260,405,0.8998273908410526,0.3710085629679747,29,12
947,522,0.5512143611404435,425,0,5265,4184,0.7702412784035726,0.2685230580888649,405,139
728,573,0.7870879120879121,155,0,5628,6432,0.8032862768830866,0.5310402838234088,459,304
575,522,0.9078260869565218,53,0,5744,4843,0.6876133319538134,0.3652655416095463,361,190
802,309,0.385286783042394,493,0,2569,3398,0.8198460586390874,0.4107372793835059,255,127
95,93,0.9789473684210527,2,0,980,1129,0.6249386644778456,0.3474468280323513,60,32
311,225,0.7234726688102894,86,0,1844,2919,0.7403558967893481,0.5125279051495413,165,116
955,688,0.7204188481675393,267,0,7082,9486,0.6117474875500569,0.5220823833238347,420,357
868,788,0.9078341013824884,80,0,6875,10143,0.5670293703734314,0.5499122650479029,451,430
873,706,0.8087056128293242,167,0,5693,7381,0.600471788018223,0.4227563068102639,424,298
908,189,0.20814977973568283,719,0,1417,1873,0.8815295549808719,0.5177238886374029,162,97
85,58,0.6823529411764706,27,0,579,774,0.8739142231619701,0.3140661844347037,53,18
127,63,0.49606299212598426,64,0,496,556,0.7758798661322012,0.48526199118163804,51,30
336,131,0.3898809523809524,205,0,1205,1436,0.6303538858461439,0.36705371521051205,80,48
633,565,0.8925750394944708,68,0,5522,5622,0.7116497092533067,0.5241865267231175,402,298
304,33,0.10855263157894737,271,0,291,445,0.7588271017711623,0.25713118200301527,27,8
602,211,0.3504983388704319,391,0,2143,2197,0.7912782687563366,0.5775598437855203,162,121
848,173,0.20400943396226415,675,0,1673,2038,0.5849081584238449,0.5634936488166364,98,95
357,44,0.12324929971988796,313,0,435,509,0.757783644633327,0.44488821273866197,35,20
112,48,0.42857142857142855,64,0,396,653,0.6450746342184518,0.5880984398092945,30,27
826,459,0.5556900726392252,367,0,3409,4038,0.7631021382536874,0.32593719036533136,349,149
103,46,0.44660194174757284,57,0,486,563,0.5863095039733477,0.3102357629352,22,14
808,734,0.9084158415841584,74,0,6037,7238,0.8426789276477258,0.33008927792197407,618,242
658,57,0.08662613981762918,601,0,515,518,0.6043397311042379,0.4901052113573757,35,27
929,637,0.6856835306781486,292,0,5733,5751,0.6185215269187159,0.4274042730886719,396,273
636,318,0.5,318,0,2984,3027,0.7797221079459226,0.34599373380808934,250,110
403,280,0.6947890818858561,123,0,2526,2923,0.7649439565851799,0.5940905310247355,217,167
511,307,0.6007827788649707,204,0,2747,3422,0.5761833715607867,0.3142823851685757,178,95
88,49,0.5568181818181818,39,0,504,541,0.8643280022312537,0.5585905599794028,41,26
71,63,0.8873239436619719,8,0,491,756,0.8241010402889983,0.3394576491561381,48,21
605,176,0.2909090909090909,429,0,1656,2153,0.7132916542708071,0.44196970240584466,125,78
212,73,0.3443396226415094,139,0,706,666,0.8128804031542017,0.5229595981556854,60,37
324,276,0.8518518518518519,48,0,2613,2845,0.6954065009883199,0.29245665138000276,194,81
628,276,0.4394904458598726,352,0,2941,2977,0.6789063981048185,0.275304277035126,191,77
636,562,0.8836477987421384,74,0,5242,5077,0.6473179527261362,0.27097528121394937,361,152
550,115,0.20909090909090908,435,0,741,1142,0.7505924812770518,0.4679742935672247,87,55
538,148,0.275092936802974,390,0,1403,1564,0.8525605469705957,0.5990420475687102,125,89
274,172,0.6277372262773723,102,0,1513,2408,0.6556043218166082,0.34421501951876343,110,60
655,228,0.3480916030534351,427,0,2220,2665,0.7294982409810845,0.4385974316300446,166,100
936,778,0.8311965811965812,158,0,6398,6577,0.8789702625588525,0.4355494506637034,685,338
491,115,0.23421588594704684,376,0,1218,1176,0.8335318598454455,0.3687347139411101,97,43
685,355,0.5182481751824818,330,0,3395,4856,0.6032457640805101,0.5081600302103146,216,180
952,451,0.4737394957983193,501,0,4507,4950,0.6058058701771454,0.29890441279510566,276,133
60,47,0.7833333333333333,13,0,483,462,0.6317750509028849,0.5083111564412182,26,22
586,136,0.23208191126279865,450,0,827,1230,0.6939279265347802,0.35231439911271306,92,47
671,649,0.9672131147540983,22,0,6539,7733,0.5600170208319539,0.45450370740302914,361,293
350,65,0.18571428571428572,285,0,636,631,0.8150476962267872,0.560465443300254,52,37
304,203,0.6677631578947368,101,0,1255,2179,0.8249102399798276,0.50030745491436,169,100
305,270,0.8852459016393442,35,0,2803,2406,0.7127550555722031,0.5362695988620456,190,144
552,249,0.45108695652173914,303,0,1659,2129,0.8355721356850891,0.47893306073215614,209,119
165,70,0.42424242424242425,95,0,744,964,0.6979369558360246,0.42685904964723814,48,32
336,277,0.8244047619047619,59,0,2139,2313,0.5892637700431921,0.3656000395488688,167,99
601,196,0.3261231281198003,405,0,1326,2085,0.8584698249990592,0.5349525271608638,166,103
591,315,0.5329949238578681,276,0,3058,3805,0.8209743260314455,0.5899768632838158,261,185
507,391,0.7712031558185405,116,0,3262,4463,0.6814217827614641,0.5040763380672664,268,197
278,244,0.8776978417266187,34,0,2248,2053,0.6587238301382945,0.3148902155655689,159,77
335,226,0.6746268656716418,109,0,2476,2724,0.6074431512447324,0.395446451567271,138,88
524,336,0.6412213740458015,188,0,2628,2831,0.8199561211012019,0.3546820592178398,277,119
309,157,0.5080906148867314,152,0,1471,1924,0.5710204053288611,0.2687307414979831,86,40
404,259,0.6410891089108911,145,0,2158,2763,0.8214418034479284,0.5902206494853135,214,153
563,282,0.5008880994671403,281,0,2070,3696,0.5949149431465947,0.593546541370679,168,166
82,46,0.5609756097560976,36,0,513,500,0.8854534301620248,0.3013339078701008,42,13
93,57,0.6129032258064516,36,0,460,690,0.5630936560563276,0.5862741024866456,32,32
992,357,0.3598790322580645,635,0,2462,3210,0.6337707623363572,0.26334400142052045,227,92
617,163,0.26418152350081037,454,0,1317,1576,0.7613536907689449,0.42563442410548297,123,68
57,41,0.7192982456140351,16,0,281,359,0.5926322271917535,0.31799813030392654,21,10
262,59,0.22519083969465647,203,0,626,514,0.8246739656563051,0.256555128998595,47,15
590,238,0.4033898305084746,352,0,1949,2168,0.7754819411814049,0.43009849138926837,179,100
535,254,0.4747663551401869,281,0,1591,2434,0.7840965140919298,0.3192616237790277,200,80
383,46,0.12010443864229765,337,0,275,413,0.8017027455247374,0.3617687289052871,34,17
666,80,0.12012012012012012,586,0,797,664,0.6590143827763456,0.4336773016788241,55,34
599,587,0.9799666110183639,12,0,5215,6150,0.6864529782984313,0.4772699449566986,398,281
232,168,0.7241379310344828,64,0,1459,1970,0.7423366914881454,0.25561223314638837,123,45
402,156,0.3880597014925373,246,0,1304,1283,0.7156371845315481,0.4855554453815719,110,75
399,197,0.49373433583959897,202,0,1401,2600,0.6511336039955324,0.40060919438675824,127,79
765,480,0.6274509803921569,285,0,4934,5342,0.8153493934514684,0.4261739274628775,393,203
663,523,0.7888386123680241,140,0,4298,4493,0.6589347893734269,0.4643186595276543,346,242
963,157,0.16303219106957426,806,0,1370,1364,0.6343168265363051,0.43165282334734845,103,67
820,121,0.1475609756097561,699,0,963,1344,0.5500783827717499,0.3661988751909972,69,42
452,425,0.9402654867256637,27,0,2839,5524,0.8649273153040448,0.25691396519169585,367,108
926,140,0.1511879049676026,786,0,992,1724,0.8306740614982118,0.5322629226153566,114,74
846,337,0.3983451536643026,509,0,3454,3372,0.7990324939769406,0.4690603658633849,271,157
571,214,0.37478108581436076,357,0,2140,2403,0.8601711443734561,0.29379386429768406,178,62
250,176,0.704,74,0,1650,1804,0.8845794794384216,0.5133926600601902,152,91
402,372,0.9253731343283582,30,0,3088,4586,0.662523494377482,0.35028990046298336,243,128
836,637,0.7619617224880383,199,0,3951,5280,0.7208798138810937,0.29348507937859214,458,187
384,237,0.6171875,147,0,2320,1920,0.8382229800468538,0.3485207959650729,198,83
304,191,0.6282894736842105,113,0,1551,1955,0.8822597252451276,0.3726335736608858,169,69
842,558,0.66270783847981,284,0,5423,4723,0.8678602852084685,0.2563807832398739,480,143
336,329,0.9791666666666666,7,0,3194,4376,0.8042364946143048,0.3073104716714197,261,102
558,451,0.8082437275985663,107,0,3087,3678,0.6045602076691408,0.3571549067728972,270,159
416,103,0.24759615384615385,313,0,890,1263,0.5835202342781911,0.5630962994809884,61,57
458,368,0.8034934497816594,90,0,2329,4936,0.6046019029160951,0.3814240190587243,220,141
687,448,0.6521106259097526,239,0,3805,3598,0.7927835424676543,0.3472536319179741,356,155
701,236,0.33666191155492153,465,0,1493,2650,0.7914322672229728,0.5446172560241661,187,128
379,213,0.5620052770448549,166,0,1710,2959,0.858659331853121,0.30777408680431173,183,63
707,413,0.5841584158415841,294,0,3604,3579,0.6926398107677537,0.5089395642936902,284,210
132,92,0.696969696969697,40,0,605,922,0.6735709382035122,0.3785570644209194,59,33
569,477,0.8383128295254832,92,0,4298,6525,0.8966667776601641,0.5365693430297662,426,255
312,208,0.6666666666666666,104,0,1586,2717,0.8374066214590066,0.3845746581041033,172,80
54,38,0.7037037037037037,16,0,278,428,0.7826555799107201,0.29886839209765526,31,11
549,421,0.7668488160291439,128,0,3562,5328,0.8413453528233148,0.4785550168829291,357,201
389,129,0.33161953727506427,260,0,1414,1631,0.7532866077739561,0.5492476787933436,99,70
542,311,0.5738007380073801,231,0,2653,3419,0.7266090658909529,0.3561385781359129,227,110
254,112,0.4409448818897638,142,0,1226,1020,0.7596540157336994,0.37213312888708994,82,42
466,121,0.259656652360515,345,0,1282,1279,0.672665717378575,0.38433008747374664,82,46
998,638,0.6392785571142284,360,0,5848,8446,0.6064979609726165,0.42507825136430505,390,270
449,297,0.6614699331848553,152,0,2448,2653,0.551001274535191,0.2512898432441898,159,75
563,286,0.5079928952042628,277,0,1933,3926,0.7511227448135356,0.5909958609851463,213,170
775,422,0.5445161290322581,353,0,4170,5524,0.7927479981344633,0.3352730742050219,335,139
375,184,0.49066666666666664,191,0,1174,2213,0.6225158694920179,0.418838323958895,112,77
636,236,0.3710691823899371,400,0,2006,2870,0.7778604752649104,0.5697583419481311,187,134
225,75,0.3333333333333333,150,0,797,848,0.8884321813941078,0.4753446197165054,64,34
289,65,0.22491349480968859,224,0,709,551,0.788115323290178,0.31208268720687815,51,19
126,46,0.36507936507936506,80,0,344,503,0.5593606400237381,0.4846763365124259,26,20
311,58,0.1864951768488746,253,0,544,547,0.8694244749614373,0.45109609878669255,51,26
181,36,0.19889502762430938,145,0,326,286,0.7400923417518726,0.49449267719514683,27,18
398,219,0.550251256281407,179,0,1530,1952,0.7622248945897594,0.5384410325165674,164,117
863,557,0.645422943221321,306,0,5306,7455,0.6373749485329844,0.5283727533695388,352,294
421,384,0.9121140142517815,37,0,3213,5258,0.6080249913757596,0.42411567618943136,229,162
118,102,0.864406779661017,16,0,683,1218,0.8754065779043445,0.334753086900063,87,33
982,866,0.8818737270875764,116,0,8268,11169,0.6846413583209157,0.33007863494527245,593,286
285,203,0.712280701754386,82,0,1891,2657,0.6109018805766909,0.3959363693016664,127,82
271,260,0.959409594095941,11,0,2601,3223,0.5796620444161886,0.32625636683790493,149,83
229,48,0.2096069868995633,181,0,319,539,0.6551414966264686,0.30477556149680585,31,14
766,51,0.06657963446475196,715,0,495,693,0.7646904642418672,0.31080902981992714,40,16
881,783,0.8887627695800226,98,0,7220,6945,0.8326423742962556,0.48316617242697835,653,377
145,40,0.27586206896551724,105,0,304,467,0.8549103733894644,0.34775712266701786,38,11
190,167,0.8789473684210526,23,0,1148,1596,0.7499685215604726,0.3703025600895924,125,63
979,433,0.44228804902962204,546,0,4302,4293,0.742444219289028,0.3637281658807418,324,157
570,548,0.9614035087719298,22,0,5074,5758,0.8221871623762227,0.4276781828824717,448,233
812,599,0.7376847290640394,213,0,5018,6896,0.850843412712837,0.4095636835381252,509,246
410,350,0.8536585365853658,60,0,2733,3451,0.8215780460316562,0.3928629680116168,285,138
879,569,0.6473265073947668,310,0,5771,6708,0.8010423243501946,0.5851987424565066,456,334
977,401,0.4104401228249744,576,0,4251,3493,0.6636131613752724,0.2502521065669146,268,100
859,781,0.9091967403958091,78,0,6579,8993,0.6821469456811811,0.40448481488360793,536,316
711,183,0.25738396624472576,528,0,1556,2216,0.7727931905158018,0.47794921434061827,142,88
829,126,0.1519903498190591,703,0,777,1016,0.8983934022063464,0.49107901816073607,114,60
149,63,0.4228187919463087,86,0,568,866,0.7024054810220182,0.3688647607507191,42,21
208,184,0.8846153846153846,24,0,1595,2187,0.6471879490912628,0.4364921693852382,117,79
947,311,0.32840549102428723,636,0,2092,3673,0.8165502652391747,0.5033667056803494,252,156
957,365,0.38140020898641586,592,0,2933,4862,0.5874244894244193,0.4493532386363982,213,164
791,222,0.2806573957016435,569,0,1633,1873,0.591661286132456,0.42993600993067177,131,93
262,128,0.48854961832061067,134,0,1397,1367,0.6722407990815007,0.5003952718856555,86,64
314,311,0.9904458598726115,3,0,2999,3764,0.5502767012644406,0.5588753262356461,172,172
320,50,0.15625,270,0,344,654,0.7925215925790785,0.2882370140587328,40,13
814,30,0.036855036855036855,784,0,287,370,0.8527584172087512,0.5961006718173745,27,18
602,156,0.2591362126245847,446,0,1379,1357,0.860541201193006,0.4251074560059187,131,66
94,49,0.5212765957446809,45,0,369,677,0.8017315452914491,0.3950609311115767,36,18
521,429,0.8234165067178503,92,0,3195,5146,0.8758770089200022,0.43105566452308586,376,185
727,670,0.921595598349381,57,0,4231,9247,0.7454048912610232,0.35285668726645747,500,236
998,72,0.07214428857715431,926,0,781,759,0.7388346161954207,0.48221278992317745,56,34
58,46,0.7931034482758621,12,0,413,499,0.8110879370521098,0.3353150617040352,39,16
412,157,0.38106796116504854,255,0,1340,1833,0.699059931553529,0.473920625042056,109,74
897,896,0.9988851727982163,1,0,6858,12097,0.6193900323669285,0.5712428520408328,554,508
311,249,0.8006430868167203,62,0,1678,3146,0.7943045253427267,0.5759183060850277,198,143
710,634,0.8929577464788733,76,0,4405,7890,0.5716939574353086,0.38514381364815614,363,245
452,74,0.16371681415929204,378,0,570,755,0.8502121259977089,0.2624821725319816,65,18
636,262,0.4119496855345912,374,0,2310,2386,0.8948492186545942,0.588339750117586,233,154
877,487,0.5553021664766249,390,0,4669,4027,0.6670266258395374,0.4934352241673039,325,240
305,126,0.4131147540983607,179,0,1375,1392,0.7840998682661794,0.42484564748631404,98,54
985,451,0.4578680203045685,534,0,4439,4246,0.7675445800030448,0.5328741689248766,344,238
912,39,0.04276315789473684,873,0,300,541,0.6586502004098541,0.3478944728094038,24,12
298,243,0.8154362416107382,55,0,2092,2690,0.7450178458648384,0.410585424150715,180,99
933,495,0.5305466237942122,438,0,5240,4833,0.8199511456911461,0.5531638587758072,402,272
870,543,0.6241379310344828,327,0,4633,5471,0.7674091624778994,0.45997658794382923,417,249
398,41,0.10301507537688442,357,0,349,408,0.5628816269075249,0.48114970694770987,21,19
727,361,0.4965612104539202,366,0,3291,3998,0.7622028056684491,0.2815690400291946,274,101
736,285,0.38722826086956524,451,0,1813,3994,0.5908566096510542,0.26392493922139143,164,75
544,68,0.125,476,0,624,946,0.8733540980750847,0.43083078522511137,59,29
397,87,0.21914357682619648,310,0,816,1113,0.8487059677839146,0.25981189354993645,76,23
760,455,0.5986842105263158,305,0,4113,4408,0.7761358692651976,0.31128246707814317,352,143
72,61,0.8472222222222222,11,0,470,514,0.6909435085017633,0.4763551510712456,44,31
577,39,0.06759098786828423,538,0,341,320,0.6287538401821265,0.3542183424004114,26,14
977,691,0.7072671443193449,286,0,7443,8162,0.7354384898680072,0.5070684764376243,502,350
800,702,0.8775,98,0,5727,6429,0.5811552337298238,0.39255149147778773,406,275
156,86,0.5512820512820513,70,0,780,832,0.8959035385992662,0.4268829081466505,75,35
96,90,0.9375,6,0,977,1081,0.6718794846920894,0.3759324597267042,58,34
941,257,0.2731137088204038,684,0,2010,2952,0.668655684301209,0.5995642621056774,170,154
676,72,0.10650887573964497,604,0,512,601,0.786311233981238,0.4136665997169321,58,29
903,694,0.7685492801771872,209,0,5466,8027,0.5802344822744561,0.3186627183485148,402,219
646,272,0.42105263157894735,374,0,2941,3406,0.8326852090367091,0.325106963595702,229,86
466,113,0.24248927038626608,353,0,1108,1395,0.7452440162488367,0.5600621902368754,83,61
335,156,0.46567164179104475,179,0,1281,2177,0.7093198518391173,0.3578036686169168,108,55
954,749,0.7851153039832285,205,0,7183,10083,0.7667325398636832,0.41475525393060897,573,310
781,418,0.5352112676056338,363,0,3856,4117,0.872965380627905,0.5311014970113377,368,221
903,771,0.8538205980066446,132,0,8145,6811,0.8886382476353274,0.5812839118994761,683,448
87,33,0.3793103448275862,54,0,263,361,0.8451755757190155,0.33245560494716914,25,12
377,196,0.519893899204244,181,0,2115,2595,0.6499307796583639,0.3379151762039958,128,65
259,64,0.2471042471042471,195,0,631,677,0.8973583575583004,0.4102621728587844,56,25
646,619,0.958204334365325,27,0,5650,5377,0.8898202834292006,0.37692756551409545,550,234
81,55,0.6790123456790124,26,0,436,682,0.8702587018829795,0.25758093371391755,46,12
866,417,0.4815242494226328,449,0,3402,5621,0.7974422044518967,0.25715994609134585,334,108
603,453,0.7512437810945274,150,0,3662,4825,0.6008769465559891,0.4075167450245792,272,184
70,42,0.6,28,0,275,408,0.8661572051248128,0.44738885094523684,36,16
445,33,0.07415730337078652,412,0,240,343,0.6751312114847635,0.2702599720748013,21,9
